"id","name_en","name_fr","map_url","website","address1","address2","zip_code","country","state","city"
"58","Théâtre Rialto","Théâtre Rialto","https://www.google.ca/maps/place/5723+Av+du+Parc,+Montréal,+QC+H2V/@45.5235907,-73.60497,17z/data=!3m1!4b1!4m2!3m1!1s0x4cc91979b44990a3:0x9b13953e15f73235","http://www.theatrerialto.ca/","5723 ave du Parc","","H2V 4G9","Canada","Quebec","Montréal"
"111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal"
"78","Théâtre St-Denis","Théâtre St-Denis","https://www.google.ca/maps/place/Theatre+St-Denis/@45.5145632,-73.5628934,15z/data=!4m5!3m4!1s0x0:0xd8fef147a01b87df!8m2!3d45.5145632!4d-73.5628934","http://theatrestdenis.com","1594 Rue Saint-Denis","","H2X 3K2","Canada","Quebec","Montréal"
"52","TRH-Bar","TRH-Bar","https://www.google.ca/maps/place/3699+Boulevard+Saint-Laurent,+Montréal,+QC+H2X+2V7/data=!4m2!3m1!1s0x4cc91a351a8411e3:0x7636f4f7c5a3de83?sa=X&ei=IbT4VLPgLYKiNte4gPgH&ved=0CB0Q8gEwAA","http://www.trh-bar.com/","3699 Boul. St Laurent","","H2X 2V7","Canada","Quebec","Montréal"
"60","Turbo Haus","Turbo Haus","https://www.google.ca/maps/place/Turbo+Ha%C3%BCs/@45.5160756,-73.5659192,15z/data=!4m2!3m1!1s0x0:0x59821b393a8d0870?sa=X&ved=2ahUKEwjAje3H8oPdAhUKTd8KHXv3AIwQ_BIwDnoECAQQCw","http://www.turbohaus.ca","2040 Rue Saint Denis","","H2X 3K7","Canada","Quebec","Montréal"
"76","Ukrainian Federation","Fédération Ukrainienne","https://www.google.ca/maps/place/Ukrainian+National+Federation/@45.5196703,-73.5984822,15z/data=!4m5!3m4!1s0x0:0xd0886d0e8fc4f13!8m2!3d45.5196703!4d-73.5984822","http://www.popmontreal.com","405 Avenue Fairmount W.","","H2V 2G5","Canada","Quebec","Montréal"
"125","Unia Hall","Unia Hall","https://www.google.ca/maps/place/2741+Rue+Notre-Dame+Ouest,+Montr%C3%A9al,+QC+H3J+1N9/data=!4m2!3m1!1s0x4cc91a79dc3b8c63:0x1605545953ea55e4?sa=X&ved=2ahUKEwiO5PiU5NHcAhUNQq0KHa5IB0YQ8gEwAHoECAAQAQ","https://www.facebook.com/pages/Unia/613905268689422","2741 Notre Dame Street West","","H3J1N9","Canada","QC","Montreal"
"82","Uniprix Stadium","Stade Uniprix","https://www.google.ca/maps/place/Uniprix+Stadium/@45.5328391,-73.6271923,15z/data=!4m2!3m1!1s0x0:0xc3efd9e5fbb085a8?sa=X&ved=0ahUKEwjR0NDV_JbQAhVD2oMKHTvkDX4Q_BIIhwEwCg","http://www.stadeuniprix.com","285 Gary Carter","","H2R 2W1","Canada","Quebec","Montréal"
"171","Ursa","Ursa","https://www.google.com/search?rlz=1C1GGRV_enCA755CA755&q=google+maps+5589+Ave+du+parc+montreal+ursa&npsic=0&rflfq=1&rlha=0&tbm=lcl&ved=2ahUKEwiYm-Toh6TkAhUFheAKHei1D5YQtgN6BAgKEAQ&tbs=lrf:,lf:1,lf_ui:1&rldoc=1","https://www.facebook.com/ursamtl/","5589 Avenue du Parc","","H2V4S8","Canada","QC","Montreal"
"63","Velvet","Velvet","https://www.google.ca/maps/place/426+Rue+Saint+Gabriel,+Montréal,+QC+H2Y/@45.5064386,-73.5540303,17z/data=!3m1!4b1!4m2!3m1!1s0x4cc91a56fc9d47f3:0xda0309aacb66e538","http://velvetspeakeasy.ca/","426 Rue St-Gabriel","","H2Y 2Z9","Canada","Quebec","Montréal"
"62","Velvet - Auberge St-Gabriel","Velvet - Auberge St-Gabriel","https://www.google.ca/maps/place/Velvet+Club/@45.5064438,-73.5540397,17z/data=!3m1!4b1!4m2!3m1!1s0x4cc91a56fc11fc3f:0x1e68d61ab24f87d1","http://velvetspeakeasy.ca/","426 Rue St-Gabriel","","H2Y 2Z9","Canada","Quebec","Montréal"
"161","Verre Bouteille","Verre Bouteille","https://www.google.ca/maps/place/Le+Verre+Bouteille/@45.5354041,-73.5720406,15z/data=!4m2!3m1!1s0x0:0x404bdfc8f6fbe265?ved=2ahUKEwj5s_2EtJPgAhXJzlkKHT-eDyIQ_BIwFXoECAIQCA","https://verrebouteille.com/","  2112 Mont-Royal Est ","","H2H 1J8","Canada","Québec","Montréal"
"149","Wilder Building - Dance Room","Édifice Wilder - Espace Danse","https://www.google.ca/maps/place/Edifice+Wilder+-+Espace+danse/@45.5067913,-73.5673001,15z/data=!4m2!3m1!1s0x0:0x9723e40708bfc330?sa=X&ved=2ahUKEwik7sCst53eAhUG1lkKHdYFCXwQ_BIwCnoECAkQCw","https://edificewilderespacedanse.com/en/","1435 Rue de Bleury","","H3A 2H7","Canada","QC","Montreal"
